abide	xbAd-	0>1<<	0
able	ebL-	1>>0	0
aboriginal	@bxrIJxn-L	2<0>1<0>0<	0
about	xbW-t	0>1<<	0
above	xb^v-	0>1<<	0
academy	xk@dxmi	0>1<0>0	0
acclaim	xk-le-m	0<>>1<<	0
accommodation	xk-am-xdeS-xn	0<>2<>0>1>0<<	0
account	xk-W-nt	0<>1<<<	0
accuracy	@k-yrxsi	1<>0>0>0	0
accustom	xk-xstxm	0<>1<>0<	0
acetate	@sxtet-	1<0>2<<	0
acquisition	@k-wIzIS-xn	2<>0<>1<0<<	0
acrid	@krxd	1<>0<	0
acropolis	xkrapxlxs	0>>1<0>0<	0
across	xkrcs-	0>>1<<	0
act	@kt	1<<	0
action	@kS-xn	1<>0<<	0
active	@ktIv-	1<>0<<	0
activity	@ktIvxti	0<>1<0<0	0
actual	@kCYxl	1<>00<	0
actually	@kCYxl-i	1<>00<>0	0
adapt	xd@pt	0>1<<	0
add	@d-	1<<	0
addition	xd-IS-xn	0<>1<0<<	0
additional	xd-IS-xn-L	0<>1<0>>0<	0
address	xd-rEs-	0<>>1<<	0
adjuration	@-JxreS-xn	2<<0>1>0<<	0
admittance	xdmIt--Ns-	0<>1<>0<<<	0
admix	@dmIX	0<>1<	0
adroit	xdrO-t	0>>1<<	0
adumbrate	@dxmbret-	1<0<>>2<<	0
adverb	@dv-Rb	1<>2<<	0
advertising	@dv-RtAzIG-	1<>0<>2>0<<	0
aerosol	E-rxscl	1<<0>2<	0
aesthetic	E-sT-EtIk	0<<>>1<0<	0
affront	xf-r^nt	0<>>1<<	0
afield	xfi-ld	0>1<<<	0
aflutter	xfl^t--R	0>>1<>0<	0
after	@ft-R	1<>0<	0
afternoon	@ft-Rnu-n	2<>0<>1<<	0
again	xgE-n	0>1<<	0
against	xgE-nst	0>1<<<<	0
age	eJ-	1<<	0
aggregate	@g-rIgxt-	1<>>0>0<<	0
ago	xgo	0>1	0
agonize	@gxnAz-	1<0>2<<	0
ahead	xhE-d	0>1<<	0
aid	e-d	1<<	0
ailment	e-lmxnt	1<<>0<<	0
air	@-r	1<<	0
alarm	xlarm	0>1<<	0
alexandrian	@lI#@ndrixn	2<0<1<>>00<	0
algebraic	@lJxbreIk	2<>0>>10<	0
all	cl-	1<<	0
allah	@l-x-	1<>0<	0
alleviate	xl-iviet-	0<>1>02<<	0
almanac	clmxn@k	1<>0>2<	0
almost	clmost	1<>2<<	0
alone	xlon-	0>1<<	0
along	xlcG-	0>1<<	0
already	clrE-di	0<>1<<0	0
also	clso	1<>0	0
alternation	clt-RneS-xn	2<>0<>1>0<<	0
always	clwe-z	1<>0<<	0
am	@m	0<	0
ambivalence	@mbIvxlxns-	0<>1<0>0<<<	0
american	xmErxkxn	0>1<0>0<	0
americium	@mxrISixm	2<0>1<00<	0
amicable	@mIkxbL-	1<0>0>>0	0
among	xm^G-	0>1<<	0
amontillado	xmantxl-ado	0>2<>0<>1<0	0
amount	xmW-nt	0>1<<<	0
amputate	@mpYtet-	1<>0>2<<	0
an	@n	0<	0
analysis	xn@lxsxs	0>1<0>0<	0
anapest	@nxpEst	1<0>2<<	0
ancient	enS-xnt	1<>0<<<	0
and	@nd	0<<	0
ankh	@Gk-	1<<<	0
anniversary	@n-xv-Rsxri	2<>0>1<<0>0	0
annotation	@n-xteS-xn	2<>0>1>0<<	0
annotator	@n-xtet-R	1<>0>2<0<	0
annual	@n-Yxl	1<>00<	0
anode	@nod-	1<2<<	0
another	xnxD--R	0>1<<0<	0
answer	@ns--R	1<>>0<	0
antediluvian	@ntIdxluvixn	2<<0>0>1>00<	0
anterior	@ntIri-R	0<>1<00<	0
any	Eni	1<0	0
anyone	Eniwn-	1<02<<	0
apartment	xpartmxnt	0>1<<>0<<	0
apathetic	@pxT-EtIk	2<0>>1<0<	0
aphides	ef-xdiz	1>>0>2<	0
apologize	xpalxJAz-	0>1<0>2<<	0
apostasy	xpastxsi	0>1<>0>0	0
apostate	xpastet-	0>1<>2<<	0
appear	xp-I-r	0<>1<<	0
appetite	@p-xtAt-	1<>0>2<<	0
applied	xp-lA-d	0<>>1<<	0
appraise	xp-re-z-	0<>>1<<<	0
apprehensive	@p-rIhEnsIv-	2<>>0>1<>0<<	0
approach	xp-ro-C-	0<>>1<<<	0
aptitude	@ptxtYd-	1<>0>2<<	0
archaeology	ark--ialxJi	2<>>>01<0>0	0
architectural	ark-xtEkCxr-L	2<>>0>1<>0>0<	0
are	ar-	0<<	0
area	@rix	1<00	0
arm	arm	1<<	0
armadillo	armxdIl-o	2<>0>1<>0	0
armorial	armori-L	0<>1<00<	0
army	armi	1<>0	0
around	xrW-nd	0>1<<<	0
arrant	@r-xnt	1<>0<<	0
arsenious	arsinix-s	0<>1>00<<	0
art	art	1<<	0
artifice	artxfxs-	1<<0>0<<	0
as	@z	1<	0
as	xz	0<	0
ashamed	xS-em-d	0>>1<<<	0
ask	@sk	1<<	0
aspect	@spEkt	1<>2<<	0
aspic	@spIk	1<>0<	0
assemble	xs-EmbL-	0<>1<>>0	0
assent	xs-Ent	0<>1<<	0
association	xs-oSieS-xn	0<>2>01>0<<	0
at	@t	1<	0
at	xt	0<	0
ate	et-	1<<	0
atheistic	eT-iIstIk	2>>01<>0<	0
atmosphere	@tmxsf-Ir-	1<>0>>>2<<	0
attack	xt-@k-	0<>1<<	0
attempt	xt-Empt	0<>1<<<	0
attention	xt-EnC-xn	0<>1<>0<<	0
attitude	@t-xtYd-	1<>0>2<<	0
attribute	xt-rIbYt-	0<>>1<0<<	0
audience	c-dixns-	1<<00<<<	0
authenticate	x-T-EntIket-	0>>>1<<0>2<<	0
authority	x-T-crxti	0>>>1<0<0	0
automobile	c-txmobil-	2<<0>0>1<<	0
available	xve-lxbL-	0>1>>0>>0	0
average	@vxrIJ-	1<0>0<<	0
aware	xw@r-	0>1<<	0
awhile	x*-Al-	0>>1<<	0
baboon	b@bu-n	>0>1<<	0
back	b@k-	>1<<	0
bad	b@d	>1<	0
balance	b@lxns-	>1<0<<<	0
ball	bcl-	>1<<	0
ballad	b@l-xd	>1<>0<	0
ballyhoo	b@l-ihu-	>1<>0>2<	0
balm	ba-m	>1<<	0
bank	b@Gk	>1<<	0
bannock	b@n-xk-	>1<>0<<	0
baptism	b@ptIzM	>1<>2<0	0
bar	bar	>1<	0
barbiturate	barbICxrxt-	>0<>1<0>0<<	0
baroness	b@rxnxs-	>1<0>0<<	0
barracks	b@r-xk-s	>1<>0<<<	0
base	bes-	>1<<	0
basic	besIk	>1>0<	0
basilica	bxsIlIkx	>0>1<0>0	0
basis	besxs	>1>0<	0
battle	b@t-L-	>1<>>0	0
be	bi	>1	0
beast	bi-st	>1<<<	0
beautiful	bY--tIf^l	>1<<<0>0<	0
because	bIkc-z-	>0>1<<<	0
become	bIk^m-	>0>1<<	0
bed	bEd	>1<	0
beehive	bi-hAv-	>1>>2<<	0
been	bI-n	>1<<	0
befall	bIfcl-	>0>1<<	0
before	bIfor-	>0>1<<	0
begin	bIgIn	>0>1<	0
begonia	bIgonyx	>0>1<0<	0
behavior	bIhevy-R	>0>1<0<<	0
being	biIG-	>10<<	0
believe	bxli-v-	>0>1<<<	0
belladonna	bEl-xdan-x	>2<>0>1<>0	0
belle	bEl--	>1<<<	0
beneficence	bxnEfxsxns-	>0>1<0>0<<<	0
benumb	bIn^m-	>0>1<<	0
berceuse	bErsx-z-	>0<>1<<<	2
berg	b-Rg	>1<<	0
besmirch	bIsm-RC-	>>>>1<<<	0
best	bEst	>1<<	0
bet	bEt	>1<	0
bethel	bET--L	>1<<0<	0
better	bEt--R	>1<>0<	0
between	bItwi-n	>0>>1<<	0
bevy	bEvi	>1<0	0
beyond	bi-and	>0>1<<	0
bibelot	bIbxlo-	>2<0>1<	2
bible	bAbL-	>1>>0	0
bicycle	bAsIkL-	>1>2<>0	0
big	bIg	>1<	0
bigwig	bIgwIg	>1<>2<	0
bilk	bIlk	>1<<	0
bill	bIl-	>1<<	0
binary	bAnxri	>1>0>0	0
biology	bAalxJi	>01<0>0	0
biopsy	bAapsi	>12<>0	0
bison	bAs-N	>1<0<	0
bit	bIt	>1<	0
bitters	bIt--Rz	>1<>0<<	0
black	bl@k-	>>1<<	0
blacken	bl@k-xn	>>1<<0<	0
blancmange	blx--manJ-	>>0>>>1<<<	2
blank	bl@Gk	>>1<<	0
blizzard	blIz--Rd	>>1<>0<<	0
block	blak-	>>1<<	0
blood	bl^-d	>>1<<	0
blue	blu-	>>1<	0
blur	bl-R	>>1<	0
boar	bo-r	>1<<	0
board	bo-rd	>1<<<	0
bobwhite	bab*-At-	>1<>>1<<	0
body	badi	>1<0	0
boil	bO-l	>1<<	0
bonus	bonxs	>1>0<	0
book	bU-k	>1<<	0
boomerang	bu-mxr@G-	>1>>0>2<<	0
boot	bu-t	>1<<	0
born	bcrn	>1<<	0
both	boT-	>1<<	0
bottom	bat-xm	>1<>0<	0
boy	bO-	>1<	0
brag	br@g	>>1<	0
brand	br@nd	>>1<<	0
brass	br@s-	>>1<<	0
brat	br@t	>>1<	0
break	bre-k	>>1<<	0
bridge	brI-J-	>>1<<<	0
bridle	brAdL-	>>1<>0	0
bright	brA--t	>>1<<<	0
bring	brIG-	>>1<<	0
british	brItIS-	>>1<0<<	0
broad	brc-d	>>1<<	0
brother	br^D--R	>>1<<0<	0
brought	brc---t	>>1<<<<	0
brown	brW-n	>>1<<	0
buckler	b^k-l-R	>1<>>0<	0
build	b-Ild	>1<<<	0
built	b-Ilt	>1<<<	0
bulbul	bUlbUl	>1<>2<	0
bulkhead	b^lkhE-d	>1<<>2<<	0
bullion	bUl-yxn	>1<>0<<	0
bunion	b^nyxn	>1<0<<	0
bunk	b^Gk	>1<<	0
bunko	b^Gko	>1<>0	0
burgess	b-RJxs-	>1<>0<<	0
burglary	b-Rglxri	>1<>>0>0	0
burlesque	b-RlEsk--	>2<>1<<<<	0
burp	b-Rp	>1<<	0
bury	bEri	>1<0	0
business	bIz-nxs-	>1<>>0<<	1
buskin	b^skxn	>1<>0<	0
but	b^t	>2<	0
by	bA	>1	0
byelaw	bA-lc-	>1>>2<	0
cabin	k@bxn	>1<0<	0
cabstand	k@bst@nd	>1<>>2<<	0
calculus	k@lkYlxs	>1<>0>0<	0
call	kcl-	>1<<	0
calumniate	k@l^mniet-	>0>1<>02<<	0
came	kem-	>1<<	0
campaign	k@mpe--n	>0<>1<<<	0
camshaft	k@mS-@ft	>1<>>2<<	0
can	k@n	>1<	0
can	kxn	>0<	0
cancel	k@ns-L	>1<>0<	0
canker	k@Gk-R	>1<>0<	0
cannot	k@n-at	>1<>2<	0
canny	k@n-i	>1<>0	0
canonical	kxnanIk-L	>0>1<0>0<	0
cantle	k@ntL-	>1<<<0	0
cantonment	k@ntonmxnt	>0<>1<>0<<	0
capacity	kxp@sxti	>0>1<0<0	0
capital	k@pxt-L	>1<0<0<	0
capitalism	k@pxt-LIzM	>1<0<0<2<0	0
capitol	k@pxt-L	>1<0<0<	0
capsize	k@psAz-	>1<>2<<	0
captain	k@ptx-n	>1<>0<<	0
car	kar	>1<	0
carbine	karbAn-	>1<>2<<	0
care	kEr-	>1<<	0
carom	k@rxm	>1<0<	0
carry	k@r-i	>1<>0	0
cartography	kartagrxf-i	>0<>1<>0>>0	0
cascara	k@sk@rx	>0<>1<0	0
case	kes-	>1<<	0
casserole	k@s-xrol-	>1<>0>2<<	0
cat	k@t	>1<	0
catalpa	k@t@lpx	>0>1<>0	0
cathartic	kxT-artIk	>0>>1<<0<	0
catholic	k@T-xlIk	>1<<0>0<	0
cattle	k@t-L-	>1<>>0	0
caught	kc---t	>1<<<<	0
cauliflower	kc-lIflW--R	>1>>0>>2<0<	0
cause	kc-z-	>1<<<	0
celebrated	sElxbretxd	>1<0>>2<0<	0
cent	sEnt	>1<<	0
centavo	sEntavo	>0<>1<0	0
center	sEnt-R	>1<<0<	0
central	sEntr-L	>1<>>0<	0
centre	sEntR-	>1<<>0	0
century	sEnCxri	>1<<0>0	0
certain	s-Rt--N	>1<<0<<	0
certification	s-RtxfxkeS-xn	>2<<0>0>1>0<<	0
chaffer	C-@f--R	>>1<>0<	0
cham	k-@m	>>1<	0
chance	C-@ns-	>>1<<<	0
change	C-enJ-	>>1<<<	0
chap	C-@p	>>1<	0
chapfallen	C-@pfcl-xn	>>1<>2<>0<	0
character	k-@rIkt-R	>>1<0<>0<	0
charge	C-arJ-	>>1<<<	0
charioteer	C-@rixtI-r	>>2<00>1<<	0
charlatan	S-arlxtxn	>>1<>0>0<	0
chaser	C-es-R	>>1>0<	0
chaste	C-est-	>>1<<<	0
chatterbox	C-@t--RbaX	>>1<>0<>2<	0
check	C-Ek-	>>1<<	0
chess	C-Es-	>>1<<	0
chestnut	C-Es-nxt	>>1<>>2<	0
chiding	C-AdIG-	>>1<0<<	0
chief	C-i-f	>>1<<	0
child	C-Ald	>>1<<	0
children	C-Ildrxn	>>1<>>0<	0
chloroform	k-lorxfcrm	>>>1<0>2<<	0
choice	C-O-s-	>>1<<<	0
choreography	k-oriagrxf-i	>>2<01<>0>>0	0
christ	k-rAst	>>>1<<	0
christian	k-rIsC-xn	>>>1<>0<<	0
chub	C-^b	>>1<	0
church	C--RC-	>>1<<<	0
circle	s-RkL-	>1<>>0	0
city	sIti	>1<0	0
civil	sIv-L	>1<0<	0
claim	kle-m	>>1<<	0
clapboard	kl@-b--Rd	>>1<<0<<<	1
claptrap	kl@ptr@p	>>1<>>2<	0
class	kl@s-	>>1<<	0
clavichord	kl@vxk-crd	>>1<0>>2<<	0
clay	kle-	>>1<	0
clear	klI-r	>>1<<	0
close	klos-	>>1<<	0
close	kloz-	>>1<<	0
clot	klat	>>1<	0
clothes	kloD--z	>>1<<<<	0
cloy	klO-	>>1<	0
club	kl^b	>>1<	0
coat	ko-t	>1<<	0
cobble	kab-L-	>1<>>0	0
coffee	kcf-i-	>1<>0<	0
cog	kag	>1<	0
cognate	kagnet-	>1<>2<<	0
coitus	koxtxs	>10<0<	0
cold	kold	>1<<	0
coliseum	kalxsixm	>2<0>10<	0
collar	kal--R	>1<>0<	0
college	kal-IJ-	>1<>0<<	0
collide	kxl-Ad-	>0<>1<<	0
colon	kolxn	>1>0<	0
color	k^l-R	>1<0<	0
colossus	kxlas-xs	>0>1<>0<	0
come	k^m-	>1<<	0
coming	k^mIG-	>1<0<<	0
commission	kxm-IS--xn	>0<>1<>0<<	0
committee	kxm-It-i-	>0<>1<>0<	0
common	kam-xn	>1<>0<	0
communism	kam-YnIzM	>1<>0>2<0	0
community	kxm-Ynxti	>0<>1>0<0	0
company	k^mpxni	>1<<0>0	0
complete	kxmplit-	>0<>>1<<	0
complex	kamplEX	>1<>>1<	0
complex	kamplEX	>1<>>2<	0
complicate	kamplxket-	>1<>>0>2<<	0
complication	kamplxkeS-xn	>2<>>0>1>0<<	0
concept	kansEpt	>1<>2<<	0
concern	kxns-Rn	>0<>1<<	0
condiment	kandxmxnt	>1<>0>0<<	0
condition	kxndIS-xn	>0<>1<0<<	0
conference	kanfxrxns-	>1<>0>0<<<	0
confidant	kanfxd@nt	>1<>0>2<<	0
confidential	kanfxdEnC--L	>2<>0>1<>0<<	0
confiscatory	kxnfIskxtori	>0<>1<>0>2<0	0
conform	kxnfcrm	>0<>1<<	0
confraternity	kanfrxt-Rnxti	>2<>>0>1<>0<0	0
congenital	kxnJEnxt-L	>0<>1<0<0<	0
congress	kaGgrxs-	>1<>>0<<	0
conic	kanIk	>1<0<	0
conscription	kxnskrIpS-xn	>0<>>>1<>0<<	0
conserve	kxns-Rv-	>0<>1<<<	0
consider	kxnsId-R	>0<>1<0<	0
consternation	kanst-RneS-xn	>2<>>0<>1>0<<	0
construction	kxnstr^kS-xn	>0<>>>1<>0<<	0
consummate	kansxm-et-	>1<>0<>2<<	0
content	kxntEnt	>0<>1<<	0
continue	kxntInY-	>0<>1<0<	0
control	kxntrol	>0<>>0<	0
contumacy	kxntYmxsi	>0<>1>0>0	0
cookery	kU-kxri	>1<<0>0	0
corner	kcrn-R	>1<>0<	0
corporation	kcrpxreS-xn	>2<>0>1>0<<	0
corps	kor--	>1<<<	1
corps	kor-z	>1<<<	1
corpulence	kcrpYlxns-	>1<>0>0<<<	0
corsage	kcrsaZ-	>0<>1<<	0
coruscate	kcrxsket-	>1<0>>2<<	0
cost	kcst	>1<<	0
coterminal	kot-Rmxn-L	>0>1<>0<0<	0
could	kU--d	>0<<<	0
council	kW-ns-L	>1<<>0<	0
countless	kW-ntlxs-	>1<<<<0<<	0
country	kx-ntri	>1<<>>0	0
county	kW-nti	>1<<<0	0
couple	k^-pL-	>1<<>0	0
courageous	kx-reJx--s	>0>>1>0<<<	0
course	ko-rs-	>1<<<<	0
court	ko-rt	>1<<<	0
cousin	kx-z-N	>1<<0<	0
cover	kxv-R	>1<0<	0
crab	kr@b	>>1<	0
crack	kr@k-	>>1<<	0
creel	kri-l	>>1<<	0
cremation	krImeS-xn	>>0>1>0<<	0
crevice	krEvxs-	>>1<0<<	0
