bighorn	bIghcrn	>1<>2<<	0
almond	a-mxnd	1<<0<<	0
stir	st-R	>>1<	0
pya	pia	>01	0
hip	hIp	>1<	0
indolent	Indxlxnt	1<>0>0<<	0
portal	port-L	>1<<0<	0
sound	sW-nd	>1<<<	0
flux	fl^X	>>1<	0
multifarious	m^ltxf@rix-s	>2<>0>1<00<<	0
wisteria	wIstIrix	>0<>1<00	0
drivel	drIv-L	>>1<0<	0
partizan	partxzxn	>1<<0>0<	0
subpoena	sx-p-inx	>0>>1<>0	1
nutritive	nYtrxtIv-	>1>>0<0<<	0
temperament	tEmpxrxmxnt	>1<>0>0>0<<	0
taxidermy	t@Xxd-Rmi	>1<0>2<>0	0
progressive	prxgrEs-Iv-	>>0>>1<>0<<	0
eczematous	IgzEmxtx-s	0<<1<0<0<<	1
extricate	EXtrxket-	1<>>0>2<<	0
sacrificial	s@krxfIS--L	>2<>0>1<0<<	0
miscible	mIs-xbL-	>1<<0>>0	0
landlocked	l@ndlak--t	>1<<>2<<<<	0
consistory	kxnsIstxri	>0<>1<>0>0	0
genuflexion	JEnYflEK-xn	>2<0>>1<0<<	0
waggle	w@g-L-	>1<>>0	0
continuity	kant-NYxti	>2<<0<10<0	0
fortification	fcrtxfxkeS-xn	>2<<0>0>1>0<<	0
abridge	xbrI-J-	0>>0<<<	0
hick	hIk-	>1<<	0
embark	Imbark	0<>1<<	0
precaution	prIkc-S-xn	>>0>1>>0<<	0
supervisory	sup-RvAzxri	>2>0<>1<0>0	0
turgid	t-RJxd	>1<>0<	0
segment	sEgmxnt	>1<>0<<	0
markka	markka	>1<<>2	0
berkelium	b-Rk-lixm	>1<>>>00<	0
polynomial	palInomi-L	>2<0>1>00<	0
arborvitae	arb-RvAt-i	2<>0<>1<0<	0
riven	rIvxn	>1<0<	0
shrewd	S-ru-d	>>>>1<	0
integrate	Intxgret-	1<<0>>2<<	0
accuser	xk-Yz-R	0<>1>0<	0
racquet	r@k--xt	>1<<<0<	0
chafer	C-ef-R	>>1>0<	0
post	post	>1<<	0
hopscotch	hapska-C-	>1<>>2<<<	0
promiscuous	prxmIskYx-s	>>0>1<>00<<	0
caret	k@rxt	>1<0<	0
qualification	kwalxfxkeS-xn	>2<<0>0>1>0<<	0
blab	bl@b	>>1<	0
parturition	partxrIS-xn	>2<<0>1<0<<	0
epithet	EpxT-Et	1<0>>2<	0
calico	k@lIko	>1<0>2	0
damask	d@mxsk	>1<0<<	0
spacious	speS-x-s	>>1>0<<<	0
associate	xs-oSiet-	0<>1>02<<	0
epithelium	EpxT-ilixm	2<0>>1>00<	0
ordinary	crd-NEri	1<<0<2<0	0
peccavi	pxk-avi	>0<>1>2	0
feckless	fEk-lxs-	>1<<>2<<	0
aptitude	@ptxtYd-	1<>0>2<<	0
chasuble	C-@zxbL-	>>1<0>>0	0
inwardly	Inw-Rdli	1<>0<<>0	0
inject	InJEkt	0<>1<<	0
poultice	po-ltxs-	>1<<>0<<	0
euchre	Y-k-R-	1>>0<<	0
comport	kxmport	>0<>1<<	0
please	pli-z-	>>1<<<	0
mulch	m^lC-	>1<<<	0
indecorous	IndEkxrx-s	1<>1<0>0<<	0
fiscal	fIsk-L	>1<>0<	0
suitability	su-txbIlxti	>2<<0>1<0<0	0
ankle	@GkL-	1<>>0	0
holster	holst-R	>1<>>0<	0
strove	strov-	>>>1<<	0
cartwheel	kart*-i-l	>1<<>>2<<	0
guttural	g^t-xr-L	>1<>0>0<	0
batch	b@-C-	>1<<<	0
creole	kriol-	>>12<<	0
checkroom	C-Ek-ru-m	>>1<<>2<<	0
rotund	rot^nd	>0>1<<	0
buffoon	bxf-u-n	>2<>1<<	0
anadem	@nxdEm	1<0>2<	0
utilize	Yt-LAz-	1<0<2<<	0
stimulant	stImYlxnt	>>1<0>0<<	0
assail	xs-e-l	0<>1<<	0
abhor	@bhcr	0<>1<	0
sing	sIG-	>1<<	0
scepter	s-Ept-R	>>1<>0<	0
evangelism	Iv@nJxlIzM	0>1<>0>2<0	0
syllabication	sxl-@bxkeS-xn	>0<>2<0>1>0<<	0
modular	maJxl-R	>1<0>0<	0
tool	tu-l	>1<<	0
sociology	soSialxJi	>2>01<0>0	0
unreel	^nri-l	1<>1<<	0
shaven	S-evxn	>>1>0<	0
fornication	fcrnxkeS-xn	>2<>0>1>0<<	0
ail	e-l	1<<	0
vicarial	vAk@ri-L	>0>1<00<	0
ibidem	IbxdEm	1<0>2<	0
late	let-	>1<<	0
leap	li-p	>1<<	0
infringe	InfrInJ-	0<>>1<<<	0
stay	ste-	>>1<	0
cardiac	kardi@k	>1<<02<	0
clique	klik--	>>1<<<	0
steel	sti-l	>>1<<	0
guild	g-Ild	>1<<<	0
stain	ste-n	>>1<<	0
papoose	p@pu-s-	>0>1<<<	0
indemnify	IndEmnxfA	0<>1<>0>2	0
hemolysis	hImalxsxs	>0>1<0>0<	0
sectarian	sEktErixn	>0<>1<00<	0
weatherproof	wE-D--Rpru-f	>2<<<0<>>1<<	0
surprise	s-RprAz-	>0<>>1<<	0
doctorate	daktxrxt-	>1<>0>0<<	0
problematic	prablxm@tIk	>>2<>0>1<0<	0
assent	xs-Ent	0<>1<<	0
unexampled	xnI#@mpL-d	2<0<1<>>0<	0
milkmaid	mIlkme-d	>1<<>2<<	0
afterthought	@ft-RT-c---t	1<>0<>>2<<<<	0
press	prEs-	>>1<<	0
lurid	lUrxd	>1<0<	0
mine	mAn-	>1<<	0
restoration	rEstxreS-xn	>2<>0>1>0<<	0
interleave	Int-Rli-v-	2<<0<>1<<<	0
philosophy	f-xlasxf-i	>>0>1<0>>0	0
acclivity	xk-lIvxti	0<>>1<0<0	0
gondolier	gandxlI-r	>2<>0>1<<	0
fecundate	fEkxndet-	>1<0<>2<<	0
chemise	S-xmiz-	>>0>1<<	0
calves	k@-v-z	>1<<<<	0
verbal	v-Rb-L	>1<>0<	0
diocese	dAxsxs-	>10>0<<	0
tobacco	txb@k-o	>0>1<>0	0
prepuce	pripYs-	>>1>2<<	0
alcohol	@lkxhcl	1<>0>2<	0
tine	tAn-	>1<<	0
municipality	mYnIsxp@lxti	>0>2<0>1<0<0	0
communion	kxm-Ynyxn	>0<>1>0<<	0
sprite	sprAt-	>>>1<<	0
sedge	sE-J-	>1<<<	0
rely	rIlA	>0>1	0
purity	pYrxti	>1<0<0	0
nib	nIb	>1<	0
purifier	pYrxfA-R	>1<0>20<	0
indenture	IndEnC-R-	0<>1<>0<<	0
apparel	xp-@r-L	0<>1<0<	0
incarnate	Inkarnxt-	0<>1<>0<<	0
anteroom	@ntIru-m	1<<0>2<<	0
doff	daf-	>1<<	0
syncope	sIGkxpi	>1<>0>2	0
loathsome	lo-T-sxm-	>1<<>>0<<	0
leash	li-S-	>1<<<	0
bluebell	blu-bEl-	>>1<>2<<	0
signboard	sA-nbo-rd	>1<<>2<<<	0
nation	neS-xn	>1>0<<	0
pentecostalism	pEntIkast-LIzM	>2<<0>1<<0<2<0	0
pyramid	pIrxmId	>1<0>2<	0
appropriate	xp-ropriet-	0<>>1>>02<<	0
oscilloscope	as-Il-xskop-	0>>1<>0>>2<<	0
arrogate	@r-xget-	1<>0>2<<	0
incense	InsEns-	0<>1<<<	0
drawer	drc--R	>>1<0<	0
taste	test-	>1<<<	0
coot	ku-t	>1<<	0
mercenariness	m-Rs-NErinxs-	>1<<0<2<1>0<<	0
carnivorous	karnIvxrx-s	>0<>1<0>0<<	0
umbrella	xmbrEl-x	2<>>1<<0	0
shorthand	S-crth@nd	>>1<<>2<<	0
inform	Infcrm	0<>1<<	0
overthrow	ov-RT-ro-	1>0<>>>2<	0
extrinsic	EXtrInzIk	0<>>1<>0<	0
experiment	IXpErxmxnt	0<>1<0>0<<	0
wicker	wIk--R	>1<<0<	0
mayhem	me-hEm	>1>>2<	0
mascara	m@sk@rx	>0<>1<0	0
always	clwe-z	1<>0<<	0
corner	kcrn-R	>1<>0<	0
packet	p@k-xt	>1<<0<	0
barometer	bxramxt-R	>0>1<0<0<	0
uneasy	^ni-zi	1<1>>0	0
comminatory	kam-xnxtori	>1<>0>0>2<0	0
