abash	xb@S-	0>1<<	0
abatis	@bxti-	1<0>2<	2
abbey	@b-i-	1<>0<	0
abjection	@bJEkS-xn	0<>1<>0<<	0
abracadabra	@brxkxd@brx	2<>0>0>1<>0	0
accede	@ksid-	0<>1<<	0
accentual	@ksEnCYxl	0<>1<<00<	0
accommodate	xk-am-xdet-	0<>1<>0>2<<	0
acidulous	xsIJxlx-s	0>1<0>0<<	0
acrostic	xkrcstIk	0>>1>>0<	0
adaptability	xd@ptxbIlxti	0>2<>0>1<0<0	0
add	@d-	1<<	0
adept	@dEpt	1<2<<	0
adjudicate	x-JudIket-	0>>1<0>2<<	0
admonition	@dmxnIS-xn	2<>0>1<0<<	0
advisement	xdvAz-mxnt	0<>1<>>0<<	0
advisory	xdvAzxri	0<>1<0>0	0
aerobe	@-Rob-	10<2<<	0
affably	@f-xbli	1<>0>>0	0
agree	xgri-	0>>1<	0
alga	@lgx	1<>0	0
allegory	@l-xgori	1<>0>2<0	0
allegro	xl-Egro	0<>1<>0	0
allergen	@l--RJxn	1<>0<>0<	0
allergic	xl--RJIk	0<>1<>0<	0
alternation	clt-RneS-xn	2<>0<>1>0<<	0
altimeter	@ltImxt-R	0<>1<0<0<	0
ambitious	@mbIS-x-s	0<>1<0<<<	0
ambrosia	@mbroZix	0<>>1>00	0
amen	emEn	1>1<	0
amputate	@mpYtet-	1<>0>2<<	0
analog	@n-Lcg	1<0<2<	0
animal	@nxm-L	1<0>0<	0
anomaly	xnamxli	0>1<0>0	0
anticipate	@ntIsxpet-	0<>1<0>2<<	0
antipasto	@ntIp@sto	2<<0>1<>0	0
antrum	@ntrxm	1<>>0<	0
apart	xpart	0>1<<	0
applause	xp-lc-z-	0<>>1<<<	0
appurtenance	xp--Rt-Nxns-	0<>1<<0<0<<<	0
apt	@pt	1<<	0
argumentation	argYmxnteS-xn	2<>0>0<>1>0<<	0
arithmetic	xrIT-mxtIk	0>1<>>0>2<	0
armlet	armlxt	1<<>0<	0
aromatic	@rxm@tIk	2<0>1<0<	0
artery	artxri	1<<0>0	0
artificer	artIfxs-R	0<>1<0>0<	0
aspen	@spxn	1<>0<	0
assiduously	xs-IJYx-sli	0<>1<00<<>0	0
assist	xs-Ist	0<>1<<	0
asthmatic	@z--m@tIk	0<>>>1<0<	1
astringent	xstrInJxnt	0>>>1<>0<<	0
at	xt	0<	0
atilt	xtIlt	0>1<<	0
atmospheric	@tmxsf-IrIk	2<>0>>>1<0<	0
atomic	xtamIk	0>1<0<	0
attar	@t--R	1<>0<	0
attenuation	xt-EnYeS-xn	0<>2<01>0<<	0
attire	xt-Ar-	0<>1<<	0
attributive	xt-rIbYtIv-	0<>>1<0<0<<	0
audiovisual	c-diovIZYxl	2<<00>1<00<	0
authoritarian	x-T-crxtErixn	0>>>2<0>1<00<	0
avenge	xvEnJ-	0>1<<<	0
avenue	@vxnY-	1<0>0<	0
aviary	eviEri	1>02<0	0
avow	xvW-	0>1<	0
awol	ewcl	1>2<	0
azimuth	@zxmxT-	1<0>0<<	0
azure	@Z-R-	1<0<<	0
bacon	bekxn	>1>0<	0
bake	bek-	>1<<	0
banderol	b@ndxrol	>1<>0>2<	0
bantling	b@ntlIG-	>1<<>0<<	0
barbed	barb-d	>1<<<<	0
baroque	bxrok--	>0>1<<<	0
barrister	b@r-xst-R	>1<>0>>0<	0
basket	b@skxt	>1<>0<	0
bassoon	b@s-u-n	>0<>1<<	0
batteau	b@t-o--	>0<>1<<	0
beck	bEk-	>1<<	0
bed	bEd	>1<	0
beef	bi-f	>1<<	0
befuddle	bIfxd-L-	>0>1<>>0	0
behave	bIhev-	>0>1<<	0
besiege	bIsi-J-	>0>1<<<	0
bilateral	bAl@txr-L	>0>1<0>0<	0
bipartisan	bApartxzxn	>0>1<<0>0<	0
bird	b-Rd	>1<<	0
bitch	bI-C-	>1<<<	0
bitter	bIt--R	>1<>0<	0
bladder	bl@d--R	>>1<>0<	0
bland	bl@nd	>>1<<	0
blind	blAnd	>>1<<	0
blintze	blIntsx	>>1<<>0	0
boatswain	bo--s---N	>1<<<>0<<	1
bobolink	babxlIGk	>1<0>2<<	0
boccie	baC-i-	>1<>0<	2
bombardier	bamb-RdI-r	>2<>0<>1<<	0
bombazine	bambxzin-	>2<>0>1<<	0
border	bcrd-R	>1<<0<	0
boron	boran	>1<2<	0
bra	bra	>>1	0
braise	bre-z-	>>1<<<	0
bravura	brxvUrx	>>0>1<0	0
breach	bri-C-	>>1<<<	0
breadwinner	brE-dwIn--R	>>1<<>2<<0<	0
breast	brE-st	>>1<<<	0
brethren	brED-rxn	>>1<<00<	0
brother	br^D--R	>>1<<0<	0
bud	b^d	>1<	0
buddy	b^d-i	>1<>0	0
bug	b^g	>1<	0
bugbear	b^gbE-r	>1<>2<<	0
bum	b^m	>1<	0
bushel	bUS--L	>1<<0<	0
busily	bIzxli	>1<0>0	0
buss	b^s-	>1<<	0
butcher	bU-C--R	>1<>>0<	0
butler	b^tl-R	>1<>0<	0
bypass	bAp@s-	>1>2<<	0
cabinet	k@bxnxt	>1<0>0<	0
cadet	kxdEt	>0>1<	0
caduceus	kxdYsixs	>0>1>00<	0
cage	keJ-	>1<<	0
calcium	k@lsixm	>1<>00<	0
calibration	k@lxbreS-xn	>2<0>>1>0<<	0
came	kem-	>1<<	0
camporee	k@mpxri-	>2<>0>1<	0
cane	ken-	>1<<	0
canoe	kxnu-	>0>1<	0
canonize	k@nxnAz-	>1<0>2<<	0
capacitate	kxp@sxtet-	>0>1<0>2<<	0
caparison	kxp@rxsxn	>0>1<0>0<	0
caption	k@pS-xn	>1<>0<<	0
capuchin	k@pYS-xn	>1<0>>0<	0
carafe	kxr@f-	>0>1<<	0
carboy	karbO-	>1<>2<	0
carnivorous	karnIvxrx-s	>0<>1<0>0<<	0
carom	k@rxm	>1<0<	0
carousal	kxrW-z-L	>0>1>>0<	0
carrot	k@r-xt	>1<>0<	0
cascade	k@sked-	>0<>1<<	0
casket	k@skxt	>1<>0<	0
castanets	k@stxnEts	>2<>0>1<<	0
catchy	k@-C-i	>1<<<0	0
catholicism	kxT-alxsIzM	>0>>1<0>2<0	0
causeway	kc-z-we-	>1<<>>2<	0
cavern	k@v-Rn	>1<0<<	0
cavy	kevi	>1>0	0
cay	ke-	>1<	0
cellophane	sEl-xf-en-	>1<>0>>2<<	0
cellulosic	sEl-YlosIk	>2<>0>1>0<	0
centimeter	sEntxmit-R	>1<<0>2<0<	0
centimo	sEntxmo	>1<<0>2	0
centurion	sEntyrixn	>0<>1<00<	0
chagrin	S-xgrIn	>>0>>1<	0
chalcedony	k-@lsEd-Ni	>>0<>1<0<0	0
chancellor	C-@nsxl--R	>>1<>0<>0<	0
characteristic	k-@rIktxrIstIk	>>2<0<>0>1<>0<	0
characterize	k-@rIktxrAz-	>>1<0<>0>2<<	0
charwoman	C-arwUmxn	>>1<>2<0<	0
checklist	C-Ek-lIst	>>1<>>2<<	0
cheek	C-i-k	>>1<<	0
cheerful	C-I-rf^l	>>1<<>0<	0
cherish	C-ErIS-	>>1<0<<	0
cheroot	S-xru-t	>>0>1<<	0
cherry	C-Er-i	>>1<<0	0
chic	S-ik	>>1<	0
chide	C-Ad-	>>1<<	0
chieftain	C-i-ftx-n	>>1<<>0<<	0
chiropody	k-xrapxdi	>>0>1<0<0	0
choice	C-O-s-	>>1<<<	0
chop	C-ap	>>1<	0
chorister	k-orxst-R	>>1<0>>0<	0
chromo	k-romo	>>>1>0	0
chuck	C-^k-	>>1<<	0
churn	C--Rn	>>1<<	0
chutney	C-^tni-	>>1<>0<	0
cinch	sInC-	>1<<<	0
circlet	s-Rklxt	>1<>>0<	0
clarion	kl@rixn	>>1<00<	0
cloak	klo-k	>>1<<	0
clog	klag	>>1<	0
cluck	kl^k-	>>1<<	0
cogitation	kaJxteS-xn	>2<0>1>0<<	0
collage	kxl-aZ-	>0<>1<<	0
collate	kol-et-	>0<>1<<	0
collegian	kxl-iJ-xn	>0<>1>0<<	0
colonizer	kalxnAz-R	>1<0>2>0<	0
colorfast	k^l-Rf@st	>1<0<>2<<	0
columnar	kxlxmn-R	>0>1<>0<	0
combine	kxmbAn-	>0<>1<<	0
commutation	kam-YteS-xn	>2<>0>1>0<<	0
compass	k^mpxs-	>1<>0<<	0
complimentary	kamplxmEntxri	>2<>>0>1<>0>0	0
condenser	kxndEns-R	>0<>1<>0<	0
condole	kxndol-	>0<>1<<	0
condone	kxndon-	>0<>1<<	0
conscription	kxnskrIpS-xn	>0<>>>1<>0<<	0
constellation	kanstxl-eS-xn	>2<>>0<>1>0<<	0
construction	kxnstr^kS-xn	>0<>>>1<>0<<	0
consultation	kans^lteS-xn	>2<>0<>1>0<<	0
contemplation	kantxmpleS-xn	>2<<0<>>1>0<<	0
contraction	kxntr@kS-xn	>0<>>1<>0<<	0
contrive	kxntrAv-	>0<>>1<<	0
converse	kxnv-Rs-	>0<>1<<<	0
coolie	ku-li-	>1>>0<	0
cop	kap	>1<	0
copious	kopix-s	>1>00<<	0
copula	kapYlx	>1<0>0	0
cordillera	kcrd-L-Erx	>2<<0<>1<0	0
cornet	kcrnEt	>0<>1<	0
corny	kcrni	>1<>0	0
corsair	kcrs@-r	>1<>2<<	0
coruscation	kcrxskeS-xn	>2<0>>1>0<<	0
cosmic	kazmIk	>1<>0<	0
cossack	kas-@k-	>1<>2<<	0
covey	kxvi-	>1<0<	0
cower	kW--R	>1<0<	0
cowhide	kW-hAd-	>1>>2<<	0
cowlick	kW-lIk-	>1>>2<<	0
coxcomb	kaXkom-	>1<>2<<	0
cradle	kredL-	>>1<>0	0
craft	kr@ft	>>1<<	0
crayon	kre-an	>>1<2<	0
credulous	krEJxlx-s	>>1<0>0<<	0
cretonne	kritan--	>>1>2<<<	0
crier	krA-R	>>10<	0
critique	krxtik--	>>0>1<<<	0
crook	krU-k	>>1<<	0
crown	krW-n	>>1<<	0
crucifix	krusxfIX	>>1>0>2<	0
cruller	kr^l--R	>>1<>0<	0
cuddle	k^d-L-	>1<>>0	0
culture	k^lC-R-	>1<>0<<	0
cupidity	kYpIdxti	>0>1<0<0	0
cupola	kYpxlx	>1>0>0	0
cure	kYre	>0>1	0
curtail	k-Rte-l	>2<>1<<	0
cycle	sAkL-	>1>>0	0
damascene	d@mxs-in-	>1<0>>2<<	0
damnable	d@mnxbL-	>1<>0>>0	0
damson	d@mzxn	>1<>0<	0
dandy	d@ndi	>1<>0	0
dare	d@r-	>1<<	0
deb	dEb	>1<	0
declaration	dEklxreS-xn	>2<>0>1>0<<	0
dedicate	dEdIket-	>1<0>2<<	0
defeat	dIfi-t	>0>1<<	0
dehumanize	dihYmxnAz-	>0>1>0>0<<	0
deice	diAs-	>01<<	0
delft	dElft	>1<<<	0
delicatessen	dElIkxtEs--N	>2<0>0>1<>0<	0
delta	dEltx	>1<>0	0
demagog	dEmxgag	>1<0>2<	0
demand	dIm@nd	>0>1<<	0
demitasse	dEmit@s--	>1<0>2<<<	0
democrat	dEmxkr@t	>1<0>>2<	0
depart	dIpart	>0>1<<	0
deplete	dIplit-	>0>>1<<	0
desiccation	dEsIk-eS-xn	>2<0<>1>0<<	0
despotism	dEspxtIzM	>1<>0>2<0	0
determination	dIt-RmxneS-xn	>0>2<>0>1>0<<	0
deterrence	dIt-R-xns-	>0>1<>0<<<	0
dictatorial	dIktxtori-L	>2<>0>1<00<	0
digress	dAgrEs-	>0>>1<<	0
dilemma	dxlEm-x	>0>1<>0	0
diligent	dIlxJxnt	>1<0>0<<	0
disagree	dIsxgri-	>2<0>>1<	0
disassemble	dIsxs-EmbL-	>2<0<>1<>>0	0
disband	dIsb@nd	>0<>1<<	0
discordant	dIskcrd-Nt	>0<>1<<0<<	0
dislodge	dIsla-J-	>0<>1<<<	0
