aback	xb@k-	0>1<<	0
abaft	xb@ft	0>1<<	0
abase	xbes-	0>1<<	0
abash	xb@S-	0>1<<	0
abbacy	@b-xsi	1<>0>0	0
abbe	@b-e	0<>1	0
abbess	@b-xs-	1<>0<<	0
abbey	@b-i-	1<>0<	0
abbreviation	xb-rivieS-xn	0<>>2>01>0<<	0
abdomen	@bdxmxn	1<>0>0<	0
abdominal	@bdamxn-L	0<>1<0<0<	0
abecedarian	ebisidErixn	2>0>0>1<00<	0
abed	xbEd	0>1<	0
aberrant	@bEr-xnt	0>1<>0<<	0
abet	xbEt	0>1<	0
abeyance	xbe-xns-	0>10<<<<	0
abhor	@bhcr	0<>1<	0
abject	@bJEkt	1<>2<<	0
abjection	@bJEkS-xn	0<>1<>0<<	0
abjure	@bJUr-	0<>1<<	0
ablaze	xblez-	0>>1<<	0
abloom	xblu-m	0>>1<<	0
abnegate	@bnIget-	1<>0>2<<	0
abnegation	@bnIgeS-xn	2<>0>1>0<<	0
abnormal	@bncrm-L	0<>1<>0<	0
aboard	xbo-rd	0>1<<<	0
abode	xbod-	0>1<<	0
abominate	xbamxnet-	0>1<0>2<<	0
aboriginal	@bxrIJxn-L	2<0>1<0>0<	0
aborigine	@bxrIJxni	2<0>1<0>0	0
aborning	xbcrnIG-	0>1<>0<<	0
abortion	xbcrS-xn	0>1<>0<<	0
abound	xbW-nd	0>1<<<	0
abracadabra	@brxkxd@brx	2<>0>0>1<>0	0
abridge	xbrI-J-	0>>0<<<	0
abroad	xbrc-d	0>>1<<	0
abrogation	@brxgeS-xn	2<>0>1>0<<	0
abrupt	xbr^pt	0>>1<<	0
absence	@bsxns-	1<>0<<<	0
absentminded	@bsxntmAndxd	2<>0<<>1<>0<	0
absolution	@bsxluS-xn	2<>0>1>0<<	0
absorb	xbscrb	0<>1<<	0
abstain	xbste-n	0<>>1<<	0
abstinence	@bstxnxns-	1<>>0>0<<<	0
abstraction	@bstr@kS-xn	0<>>>1<>0<<	0
abstracts	@bstr@kts	0<>>>1<<<	0
abstruse	xbstrus-	0<>>>1<<	0
absurd	xbs-Rd	0<>1<<	0
abysm	xbIzM	0>1<0	0
abyss	xbIs-	0>1<<	0
acacia	xkeSx-	0>1>0<	0
academic	@kxdEmIk	2<0>1<0<	0
academician	@kxdxmIS-xn	2<0<0>1<0<<	0
academicism	@kxdEmxsIzM	2<0>1<0>2<0	0
academy	xk@dxmi	0>1<0>0	0
acanthus	xk@nT-xs	0>1<>>0<	0
accede	@ksid-	0<>1<<	0
accent	@ksEnt	1<>2<<	0
accentual	@ksEnCYxl	0<>1<<00<	0
acceptation	@ksEpteS-xn	2<>2<>1>0<<	0
accession	IksES--xn	0<>1<>0<<	0
accidental	@ksxdEnt-L	2<>0>1<<0<	0
acclamation	@k-lxmeS-xn	2<>>0>1>0<<	0
acclivity	xk-lIvxti	0<>>1<0<0	0
accolade	@k-xled-	1<>0>2<<	0
accommodate	xk-am-xdet-	0<>1<>0>2<<	0
accommodation	xk-am-xdeS-xn	0<>2<>0>1>0<<	0
accomplice	xk-amplxs-	0<>1<>>0<<	0
accomplish	xk-amplIS-	0<>1<>>0<<	0
accordion	xk-crdixn	0<>1<<00<	0
account	xk-W-nt	0<>1<<<	0
accretion	xk-riS-xn	0<>>1>0<<	0
accursed	xk--Rsxd	0<>1<>0<	0
accusal	xk-Yz-L	0<>1>0<	0
accusative	xk-YzxtIv-	0<>1>0<0<<	0
ace	es-	1<<	0
acerbity	xs-Rbxti	0>1<>0<0	0
acetic	xsitIk	0>1<0<	0
acetone	@sxton-	1<0>2<<	0
ache	ek--	1<<<	0
achieve	xC-i-v-	0>>1<<<	0
acidic	xsIdIk	0>1<0<	0
acidity	xsIdxti	0>1<0<0	0
acme	@kmi	1<>0	0
